Zona,Rack,Tiempo,Temperatura,Humedad
POD C,4,2024-12-05 16:03:37.889187,23.23999977,35.38183594
POD C,4,2024-12-05 16:04:08.794124,23.23999977,35.38183594
POD C,4,2024-12-05 16:04:39.751359,23.23999977,35.38183594
POD C,4,2024-12-05 16:05:10.609669,23.23999977,35.38183594
POD C,4,2024-12-05 16:05:41.678550,23.23999977,35.38183594
POD C,4,2024-12-05 16:06:12.548173,23.23999977,35.38183594
POD C,4,2024-12-05 16:06:43.418122,23.23999977,35.38183594
POD C,4,2024-12-05 16:07:14.439586,23.23999977,35.38183594
POD C,4,2024-12-05 16:07:45.381064,23.23999977,35.38183594
POD C,4,2024-12-05 16:08:16.286071,23.23999977,35.38183594
POD C,4,2024-12-05 16:08:47.177953,23.23999977,35.38183594
POD C,4,2024-12-05 16:09:18.109406,23.23999977,35.38183594
POD C,4,2024-12-05 16:09:49.081850,23.23999977,35.38183594
POD C,4,2024-12-05 16:10:20.020733,23.23999977,35.38183594
POD C,4,2024-12-05 16:10:50.891022,23.23999977,35.38183594
POD C,4,2024-12-05 16:11:21.878986,23.23999977,35.38183594
POD C,4,2024-12-05 16:11:52.754738,23.23999977,35.38183594
POD C,4,2024-12-05 16:12:23.740121,23.23999977,35.38183594
POD C,4,2024-12-05 16:12:54.663068,23.23999977,35.38183594
POD C,4,2024-12-05 16:13:56.482604,23.23999977,35.38183594
POD C,4,2024-12-05 16:14:58.516010,23.23999977,35.38183594
POD C,4,2024-12-05 16:15:29.316313,23.23999977,35.38183594
POD C,4,2024-12-05 16:16:31.194607,23.23999977,35.38183594
POD C,4,2024-12-05 16:17:02.217988,23.23999977,35.38183594
POD C,4,2024-12-05 16:17:33.185053,23.23999977,35.38183594
POD C,4,2024-12-05 16:18:03.971422,23.23999977,35.38183594
POD C,4,2024-12-05 16:18:34.832521,23.23999977,35.38183594
POD C,4,2024-12-05 16:19:05.791821,23.23999977,35.38183594
POD C,4,2024-12-05 16:19:36.723456,23.23999977,35.38183594
POD C,4,2024-12-05 16:20:07.721369,23.23999977,35.38183594
POD C,4,2024-12-05 16:20:38.652846,23.23999977,35.38183594
POD C,4,2024-12-05 16:21:09.577561,23.23999977,35.38183594
POD C,4,2024-12-05 16:21:40.506265,23.23999977,35.38183594
POD C,4,2024-12-05 16:22:11.494821,23.23999977,35.38183594
POD C,4,2024-12-05 16:22:42.395205,23.23999977,35.38183594
POD C,4,2024-12-05 16:23:13.333078,23.23999977,35.38183594
POD C,4,2024-12-05 16:23:44.363369,23.23999977,35.38183594
POD C,4,2024-12-05 16:24:46.330728,23.23999977,35.38183594
POD C,4,2024-12-05 16:25:17.063595,23.23999977,35.38183594
POD C,4,2024-12-05 16:25:47.987568,23.23999977,35.38183594
POD C,4,2024-12-05 16:26:19.081037,23.23999977,35.38183594
POD C,4,2024-12-05 16:26:49.793206,23.23999977,35.38183594
POD C,4,2024-12-05 16:27:20.749741,23.23999977,35.38183594
POD C,4,2024-12-05 16:27:51.689607,23.23999977,35.38183594
POD C,4,2024-12-05 16:28:22.619019,23.23999977,35.38183594
POD C,4,2024-12-05 16:28:53.580707,23.23999977,35.38183594
POD C,4,2024-12-05 16:29:24.490369,23.23999977,35.38183594
POD C,4,2024-12-05 16:29:55.383729,23.23999977,35.38183594
POD C,4,2024-12-05 16:30:26.362250,23.23999977,35.38183594
POD C,4,2024-12-05 16:30:57.574117,23.23999977,35.38183594
POD C,4,2024-12-05 16:31:28.184769,23.23999977,35.38183594
POD C,4,2024-12-05 16:31:59.193360,23.23999977,35.38183594
POD C,4,2024-12-05 16:32:30.067622,23.23999977,35.38183594
POD C,4,2024-12-05 16:33:01.274486,23.23999977,35.38183594
POD C,4,2024-12-05 16:33:31.906021,23.23999977,35.38183594
POD C,4,2024-12-05 16:34:02.993555,23.23999977,35.38183594
POD C,4,2024-12-05 16:35:04.811499,23.23999977,35.38183594
POD C,4,2024-12-05 16:35:35.644705,23.23999977,35.38183594
POD C,4,2024-12-05 16:36:06.628783,23.23999977,35.38183594
POD C,4,2024-12-05 16:36:37.592663,23.23999977,35.38183594
POD C,4,2024-12-05 16:37:08.483830,23.23999977,35.38183594
POD C,4,2024-12-05 16:37:39.424983,23.23999977,35.38183594
POD C,4,2024-12-05 16:38:10.381170,23.23999977,35.38183594
POD C,4,2024-12-05 16:38:41.327752,23.23999977,35.38183594
POD C,4,2024-12-05 16:39:12.213501,23.23999977,35.38183594
POD C,4,2024-12-05 16:39:43.158890,23.23999977,35.38183594
POD C,4,2024-12-05 16:40:14.089009,23.23999977,35.38183594
POD C,4,2024-12-05 16:40:45.026369,23.23999977,35.38183594
POD C,4,2024-12-05 16:41:15.964809,23.23999977,35.38183594
POD C,4,2024-12-05 16:41:46.905974,23.23999977,35.38183594
POD C,4,2024-12-05 16:42:17.795712,23.23999977,35.38183594
POD C,4,2024-12-05 16:42:48.771953,23.23999977,35.38183594
POD C,4,2024-12-05 16:43:19.702309,23.23999977,35.38183594
POD C,4,2024-12-05 16:43:50.640552,23.23999977,35.38183594
POD C,4,2024-12-05 16:44:21.570835,23.23999977,35.38183594
POD C,4,2024-12-05 16:44:52.480103,23.23999977,35.38183594
POD C,4,2024-12-05 16:45:23.408409,23.23999977,35.38183594
POD C,4,2024-12-05 16:45:54.356147,23.23999977,35.38183594
POD C,4,2024-12-05 16:46:25.396069,23.23999977,35.38183594
POD C,4,2024-12-05 16:46:56.317175,23.23999977,35.38183594
POD C,4,2024-12-05 16:47:27.216687,23.23999977,35.38183594
POD C,4,2024-12-05 16:47:58.075751,23.23999977,35.38183594
POD C,4,2024-12-05 16:48:29.706985,23.23999977,35.38183594
POD C,4,2024-12-05 16:48:59.919510,23.23999977,35.38183594
POD C,4,2024-12-05 16:49:30.917908,23.23999977,35.38183594
POD C,4,2024-12-05 16:50:01.845363,23.23999977,35.38183594
POD C,4,2024-12-05 16:50:32.792934,23.23999977,35.38183594
POD C,4,2024-12-05 16:51:03.699774,23.23999977,35.38183594
POD C,4,2024-12-05 16:51:34.634071,23.23999977,35.38183594
POD C,4,2024-12-05 16:52:36.466010,23.23999977,35.38183594
POD C,4,2024-12-05 16:53:07.362100,23.23999977,35.38183594
POD C,4,2024-12-05 16:54:40.198918,23.23999977,35.38183594
POD C,4,2024-12-05 16:55:11.159117,23.23999977,35.38183594
POD C,4,2024-12-05 16:55:42.025476,23.23999977,35.38183594
POD C,4,2024-12-05 16:56:12.951141,23.23999977,35.38183594
POD C,4,2024-12-05 16:56:43.883221,23.23999977,35.38183594
POD C,4,2024-12-05 16:57:14.780022,23.23999977,35.38183594
POD C,4,2024-12-05 16:57:45.734355,23.23999977,35.38183594
POD C,4,2024-12-05 16:58:16.622830,23.23999977,35.38183594
POD C,4,2024-12-05 16:58:47.618331,23.23999977,35.38183594
POD C,4,2024-12-05 16:59:18.646024,23.23999977,35.38183594
POD C,4,2024-12-05 16:59:49.891565,23.23999977,35.38183594
POD C,4,2024-12-05 17:00:20.343462,23.23999977,35.38183594
POD C,4,2024-12-05 17:00:51.420640,23.23999977,35.38183594
POD C,4,2024-12-05 17:01:22.174699,23.23999977,35.38183594
POD C,4,2024-12-05 17:01:53.170608,23.23999977,35.38183594
POD C,4,2024-12-05 17:02:24.191300,23.23999977,35.38183594
POD C,4,2024-12-05 17:02:55.115251,23.23999977,35.38183594
POD C,4,2024-12-05 17:03:25.955872,23.23999977,35.38183594
POD C,4,2024-12-05 17:03:56.889304,23.23999977,35.38183594
POD C,4,2024-12-05 17:04:27.767215,23.23999977,35.38183594
POD C,4,2024-12-05 17:04:58.845588,23.23999977,35.38183594
POD C,4,2024-12-05 17:05:29.746392,23.23999977,35.38183594
POD C,4,2024-12-05 17:06:00.682706,23.23999977,35.38183594
POD C,4,2024-12-05 17:06:31.597638,23.23999977,35.38183594
POD C,4,2024-12-05 17:07:02.446121,23.23999977,35.38183594
POD C,4,2024-12-05 17:07:33.451683,23.23999977,35.38183594
POD C,4,2024-12-05 17:08:04.375403,23.23999977,35.38183594
POD C,4,2024-12-05 17:09:06.396112,23.23999977,35.38183594
POD C,4,2024-12-05 17:10:08.114697,23.23999977,35.38183594
POD C,4,2024-12-05 17:10:39.182926,23.23999977,35.38183594
POD C,4,2024-12-05 17:11:10.131854,23.23999977,35.38183594
POD C,4,2024-12-05 17:11:41.025116,23.23999977,35.38183594
POD C,4,2024-12-05 17:12:11.964948,23.23999977,35.38183594
POD C,4,2024-12-05 17:12:42.897799,23.23999977,35.38183594
POD C,4,2024-12-05 17:13:13.886238,23.23999977,35.38183594
POD C,4,2024-12-05 17:13:44.792397,23.23999977,35.38183594
POD C,4,2024-12-05 17:14:15.703838,23.23999977,35.38183594
POD C,4,2024-12-05 17:14:46.566552,23.23999977,35.38183594
POD C,4,2024-12-05 17:15:17.622367,23.23999977,35.38183594
POD C,4,2024-12-05 17:15:49.597517,23.23999977,35.38183594
POD C,4,2024-12-05 17:16:19.429041,23.23999977,35.38183594
POD C,4,2024-12-05 17:16:50.363962,23.23999977,35.38183594
POD C,4,2024-12-05 17:17:21.401756,23.23999977,35.38183594
POD C,4,2024-12-05 17:18:23.158273,23.23999977,35.38183594
POD C,4,2024-12-05 17:18:55.808061,23.23999977,35.38183594
POD C,4,2024-12-05 17:19:55.971534,23.23999977,35.38183594
POD C,4,2024-12-05 17:20:27.251553,23.23999977,35.38183594
POD C,4,2024-12-05 17:20:57.775942,23.23999977,35.38183594
POD C,4,2024-12-05 17:21:28.729949,23.23999977,35.38183594
POD C,4,2024-12-05 17:22:00.292404,23.23999977,35.38183594
POD C,4,2024-12-05 17:22:30.623050,23.23999977,35.38183594
POD C,4,2024-12-05 17:23:01.531794,23.23999977,35.38183594
POD C,4,2024-12-05 17:23:34.449789,23.23999977,35.38183594
POD C,4,2024-12-05 17:24:03.720740,23.23999977,35.38183594
POD C,4,2024-12-05 17:24:34.344064,23.23999977,35.38183594
POD C,4,2024-12-05 17:25:05.269941,23.23999977,35.38183594
POD C,4,2024-12-05 17:25:36.175799,23.23999977,35.38183594
POD C,4,2024-12-05 17:26:07.105825,23.23999977,35.38183594
POD C,4,2024-12-05 17:26:38.008038,23.23999977,35.38183594
POD C,4,2024-12-05 17:27:08.993663,23.23999977,35.38183594
POD C,4,2024-12-05 17:27:39.918536,23.23999977,35.38183594
POD C,4,2024-12-05 17:28:12.816811,23.23999977,35.38183594
POD C,4,2024-12-05 17:28:41.774558,23.23999977,35.38183594
POD C,4,2024-12-05 17:29:12.757935,23.23999977,35.38183594
POD C,4,2024-12-05 17:29:43.615159,23.23999977,35.38183594
POD C,4,2024-12-05 17:30:15.632803,23.23999977,35.38183594
POD C,4,2024-12-05 17:30:45.637321,23.23999977,35.38183594
POD C,4,2024-12-05 17:31:16.504739,23.23999977,35.38183594
POD C,4,2024-12-05 17:32:18.419506,23.23999977,35.38183594
POD C,4,2024-12-05 17:32:49.221363,23.23999977,35.38183594
POD C,4,2024-12-05 17:33:20.208951,23.23999977,35.38183594
POD C,4,2024-12-05 17:34:22.116025,23.23999977,35.38183594
POD C,4,2024-12-05 17:35:56.124004,23.23999977,35.38183594
POD C,4,2024-12-05 17:36:56.765921,23.23999977,35.38183594
POD C,4,2024-12-05 17:38:30.784829,23.23999977,35.38183594
POD C,4,2024-12-05 17:39:00.494632,23.23999977,35.38183594
POD C,4,2024-12-05 17:39:31.427360,23.23999977,35.38183594
POD C,4,2024-12-05 17:40:04.128689,23.23999977,35.38183594
POD C,4,2024-12-05 17:40:36.514372,23.23999977,35.38183594
POD C,4,2024-12-05 17:41:35.138303,23.23999977,35.38183594
POD C,4,2024-12-05 17:42:06.073942,23.23999977,35.38183594
POD C,4,2024-12-05 17:42:37.002854,23.23999977,35.38183594
POD C,4,2024-12-05 17:43:07.979558,23.23999977,35.38183594
POD C,4,2024-12-05 17:43:38.857577,23.23999977,35.38183594
POD C,4,2024-12-05 17:45:11.651106,23.23999977,35.38183594
POD C,4,2024-12-05 17:46:13.514979,23.23999977,35.38183594
POD C,4,2024-12-05 17:46:44.523789,23.23999977,35.38183594
POD C,4,2024-12-05 17:47:15.366877,23.23999977,35.38183594
POD C,4,2024-12-05 17:47:46.290540,23.23999977,35.38183594
POD C,4,2024-12-05 17:48:17.202444,23.23999977,35.38183594
POD C,4,2024-12-05 17:48:48.143257,23.23999977,35.38183594
POD C,4,2024-12-05 17:49:19.060905,23.23999977,35.38183594
POD C,4,2024-12-05 17:49:49.998643,23.23999977,35.38183594
POD C,4,2024-12-05 17:50:51.901683,23.23999977,35.38183594
POD C,4,2024-12-05 17:51:22.805358,23.23999977,35.38183594
POD C,4,2024-12-05 17:52:24.616610,23.23999977,35.38183594
POD C,4,2024-12-05 17:54:28.314824,23.23999977,35.38183594
POD C,4,2024-12-05 17:56:01.096390,23.23999977,35.38183594
POD C,4,2024-12-05 17:56:32.034505,23.23999977,35.38183594
POD C,4,2024-12-05 17:57:03.283227,23.23999977,35.38183594
POD C,4,2024-12-05 17:57:33.893273,23.23999977,35.38183594
POD C,4,2024-12-05 17:58:04.857073,23.23999977,35.38183594
POD C,4,2024-12-05 17:59:07.004763,23.23999977,35.38183594
POD C,4,2024-12-05 18:00:08.556764,23.23999977,35.38183594
POD C,4,2024-12-05 18:00:39.490598,23.23999977,35.38183594
POD C,4,2024-12-05 18:01:10.421278,23.23999977,35.38183594
POD C,4,2024-12-05 18:01:41.656833,23.23999977,35.38183594
POD C,4,2024-12-05 18:02:12.261643,23.23999977,35.38183594
POD C,4,2024-12-05 18:03:14.144335,23.23999977,35.38183594
POD C,4,2024-12-05 18:03:45.071315,23.23999977,35.38183594
POD C,4,2024-12-05 18:04:46.940021,23.23999977,35.38183594
POD C,4,2024-12-05 18:06:50.670129,23.23999977,35.38183594
POD C,4,2024-12-05 18:07:21.837387,23.23999977,35.38183594
POD C,4,2024-12-05 18:07:52.510167,23.23999977,35.38183594
POD C,4,2024-12-05 18:08:23.438592,23.23999977,35.38183594
POD C,4,2024-12-05 18:09:25.270898,23.23999977,35.38183594
POD C,4,2024-12-05 18:09:58.130684,23.23999977,35.38183594
POD C,4,2024-12-05 18:10:27.135819,23.23999977,35.38183594
POD C,4,2024-12-05 18:10:58.058552,23.23999977,35.38183594
POD C,4,2024-12-05 18:11:29.501090,23.23999977,35.38183594
POD C,4,2024-12-05 18:11:59.907768,23.23999977,35.38183594
POD C,4,2024-12-05 18:12:31.382112,23.23999977,35.38183594
POD C,4,2024-12-05 18:13:02.221839,23.23999977,35.38183594
POD C,4,2024-12-05 18:14:03.649054,23.23999977,35.38183594
POD C,4,2024-12-05 18:14:34.626036,23.23999977,35.38183594
POD C,4,2024-12-05 18:15:05.869113,23.23999977,35.38183594
POD C,4,2024-12-05 18:16:07.942356,23.23999977,35.38183594
POD C,4,2024-12-05 18:16:38.269882,23.23999977,35.38183594
POD C,4,2024-12-05 18:17:09.212205,23.23999977,35.38183594
POD C,4,2024-12-05 18:17:40.131134,23.23999977,35.38183594
POD C,4,2024-12-05 18:18:41.997660,23.23999977,35.38183594
POD C,4,2024-12-05 18:19:12.934333,23.23999977,35.38183594
POD C,4,2024-12-05 18:20:14.841540,23.23999977,35.38183594
POD C,4,2024-12-05 18:21:16.682850,23.23999977,35.38183594
POD C,4,2024-12-05 18:21:47.814213,23.23999977,35.38183594
POD C,4,2024-12-05 18:22:20.676934,23.23999977,35.38183594
POD C,4,2024-12-05 18:23:51.399422,23.23999977,35.38183594
POD C,4,2024-12-05 18:24:22.269093,23.23999977,35.38183594
POD C,4,2024-12-05 18:24:53.189470,23.23999977,35.38183594
POD C,4,2024-12-05 18:26:25.970887,23.23999977,35.38183594
POD C,4,2024-12-05 18:27:58.769742,23.23999977,35.38183594
POD C,4,2024-12-05 18:28:30.064215,23.23999977,35.38183594
POD C,4,2024-12-05 18:29:00.829969,23.23999977,35.38183594
POD C,4,2024-12-05 18:29:31.564051,23.23999977,35.38183594
POD C,4,2024-12-05 18:30:33.433240,23.23999977,35.38183594
POD C,4,2024-12-05 18:31:04.360713,23.23999977,35.38183594
TELCO,2,2024-12-05 09:37:03.687712,30.62999916,22.70605469
TELCO,2,2024-12-05 09:38:05.576174,30.62999916,22.89355469
TELCO,2,2024-12-05 09:38:36.510903,30.62000084,22.98730469
TELCO,2,2024-12-05 09:39:38.381488,30.62999916,23.1171875
TELCO,2,2024-12-05 09:40:09.379394,30.62999916,23.17480469
TELCO,2,2024-12-05 09:40:40.260966,30.63999939,23.234375
TELCO,2,2024-12-05 09:41:11.182380,30.64999962,23.30566406
TELCO,2,2024-12-05 09:41:42.192916,30.63999939,23.34082031
TELCO,2,2024-12-05 09:42:13.033557,30.64999962,23.39941406
TELCO,2,2024-12-05 09:42:44.880090,30.65999985,23.45898438
TELCO,2,2024-12-05 09:43:14.920330,30.64999962,23.49316406
TELCO,2,2024-12-05 09:43:45.904027,30.67000008,23.53027344
TELCO,2,2024-12-05 09:44:16.804397,30.68000031,23.58886719
TELCO,2,2024-12-05 09:44:47.710585,30.69000053,23.61328125
TELCO,2,2024-12-05 09:45:18.674001,30.69000053,23.63671875
TELCO,2,2024-12-05 09:45:49.586098,30.69000053,23.66015625
TELCO,2,2024-12-05 09:46:20.535790,30.70000076,23.68457031
TELCO,2,2024-12-05 09:46:51.487650,30.70000076,23.71972656
TELCO,2,2024-12-05 09:47:22.450992,30.71999931,23.74414063
TELCO,2,2024-12-05 09:47:53.369866,30.72999954,23.74414063
TELCO,2,2024-12-05 09:48:24.271450,30.75,23.76855469
TELCO,2,2024-12-05 09:48:55.207407,30.77000046,23.77050781
TELCO,2,2024-12-05 09:49:26.184144,30.79999924,23.77148438
TELCO,2,2024-12-05 09:50:28.043623,30.80999947,23.83007813
TELCO,2,2024-12-05 09:50:59.015845,30.80999947,23.86621094
TELCO,2,2024-12-05 09:51:29.890738,30.80999947,23.87792969
TELCO,2,2024-12-05 09:52:00.841818,30.80999947,23.88964844
TELCO,2,2024-12-05 09:52:31.744367,30.84000015,23.91503906
TELCO,2,2024-12-05 09:53:02.695871,30.82999992,23.92675781
TELCO,2,2024-12-05 09:53:33.690448,30.85000038,23.98535156
TELCO,2,2024-12-05 09:54:35.535478,30.89999962,23.953125
TELCO,2,2024-12-05 09:55:06.532491,30.90999985,23.96582031
TELCO,2,2024-12-05 09:56:39.380807,30.94000053,23.97851563
TELCO,2,2024-12-05 09:57:41.177822,30.94000053,23.97851563
TELCO,2,2024-12-05 09:58:12.108806,30.95000076,24.06152344
TELCO,2,2024-12-05 09:58:43.037013,30.95000076,24.06152344
TELCO,2,2024-12-05 10:00:15.710325,30.98999977,24.05175781
TELCO,2,2024-12-05 10:01:17.563318,30.98999977,24.05175781
TELCO,2,2024-12-05 10:01:48.464645,30.98999977,24.06347656
TELCO,2,2024-12-05 10:02:19.373437,30.98999977,24.05175781
TELCO,2,2024-12-05 10:02:50.311454,30.98999977,24.06347656
TELCO,2,2024-12-05 10:03:21.274402,31.0,24.02832031
TELCO,2,2024-12-05 10:03:52.274258,31.0,24.00488281
TELCO,2,2024-12-05 11:28:44.364708,29.85000038,25.17480469
TELCO,2,2024-12-05 11:29:25.463909,29.85000038,25.17480469
TELCO,2,2024-12-05 11:30:06.489842,29.85000038,25.17480469
TELCO,2,2024-12-05 11:30:47.513921,29.85000038,25.17480469
TELCO,2,2024-12-05 11:31:28.599709,29.85000038,25.17480469
TELCO,2,2024-12-05 11:32:09.756264,29.85000038,25.17480469
TELCO,2,2024-12-05 11:32:50.721667,29.85000038,25.17480469
TELCO,2,2024-12-05 11:33:31.719457,29.85000038,25.17480469
TELCO,2,2024-12-05 11:34:12.765266,29.85000038,25.17480469
TELCO,2,2024-12-05 11:34:53.860859,29.93000031,23.94921875
TELCO,2,2024-12-05 11:35:34.980641,29.93000031,23.94921875
TELCO,2,2024-12-05 11:36:15.897769,29.93000031,23.94921875
TELCO,2,2024-12-05 11:36:57.108213,29.93000031,23.94921875
TELCO,2,2024-12-05 11:37:38.032619,29.93000031,23.94921875
TELCO,2,2024-12-05 11:38:19.065168,29.93000031,23.94921875
TELCO,2,2024-12-05 11:39:00.105058,29.93000031,23.94921875
TELCO,2,2024-12-05 11:39:41.200054,29.93000031,23.94921875
TELCO,2,2024-12-05 11:40:22.172835,29.93000031,23.94921875
TELCO,2,2024-12-05 11:41:03.292183,29.78000069,23.48339844
TELCO,2,2024-12-05 11:41:44.458973,29.78000069,23.48339844
TELCO,2,2024-12-05 11:42:25.315621,29.78000069,23.48339844
TELCO,2,2024-12-05 11:43:06.440908,29.78000069,23.48339844
TELCO,2,2024-12-05 11:43:47.554937,29.78000069,23.48339844
TELCO,2,2024-12-05 11:44:28.441874,29.78000069,23.48339844
TELCO,2,2024-12-05 11:45:09.675064,29.78000069,23.48339844
TELCO,2,2024-12-05 11:46:31.791036,29.78000069,23.48339844
TELCO,2,2024-12-05 11:47:12.625513,29.78000069,23.48339844
TELCO,2,2024-12-05 11:47:53.727704,29.78000069,23.48339844
TELCO,2,2024-12-05 11:48:34.898055,29.78000069,23.48339844
TELCO,2,2024-12-05 11:49:15.781373,29.78000069,23.48339844
TELCO,2,2024-12-05 11:49:57.221057,29.78000069,23.48339844
TELCO,2,2024-12-05 11:50:37.970110,29.78000069,23.48339844
TELCO,2,2024-12-05 11:51:18.935291,29.78000069,23.48339844
TELCO,2,2024-12-05 11:52:00.108378,29.78000069,23.48339844
TELCO,2,2024-12-05 11:52:41.059074,29.78000069,23.48339844
TELCO,2,2024-12-05 11:53:22.101900,29.78000069,23.48339844
TELCO,2,2024-12-05 11:54:03.137038,29.62000084,23.49902344
TELCO,2,2024-12-05 11:54:44.351362,29.62000084,23.49902344
TELCO,2,2024-12-05 11:55:26.224821,29.62000084,23.49902344
TELCO,2,2024-12-05 11:56:06.446809,29.62000084,23.49902344
TELCO,2,2024-12-05 11:57:28.412138,29.62000084,23.49902344
TELCO,2,2024-12-05 11:58:09.567612,29.62000084,23.49902344
TELCO,2,2024-12-05 11:58:50.525362,29.62000084,23.49902344
TELCO,2,2024-12-05 11:59:31.494843,29.62000084,23.49902344
TELCO,2,2024-12-05 12:00:12.673512,29.62000084,23.49902344
TELCO,2,2024-12-05 12:00:53.548530,29.62000084,23.49902344
TELCO,2,2024-12-05 12:01:34.596249,29.62000084,23.49902344
TELCO,2,2024-12-05 12:02:15.704707,29.62000084,23.49902344
TELCO,2,2024-12-05 12:02:56.899873,29.62000084,23.49902344
TELCO,2,2024-12-05 12:03:37.848324,29.62000084,23.49902344
TELCO,2,2024-12-05 12:04:18.807441,29.62000084,23.49902344
TELCO,2,2024-12-05 12:04:59.806744,29.62000084,23.49902344
TELCO,2,2024-12-05 12:05:40.941309,29.62000084,23.49902344
TELCO,2,2024-12-05 12:06:22.103140,29.62000084,23.49902344
TELCO,2,2024-12-05 12:07:03.259267,29.62000084,23.49902344
TELCO,2,2024-12-05 12:07:44.188879,29.62000084,23.49902344
TELCO,2,2024-12-05 12:08:25.028570,29.62000084,23.49902344
TELCO,2,2024-12-05 12:09:06.139191,29.62000084,23.49902344
TELCO,2,2024-12-05 12:09:47.123218,29.62000084,23.49902344
TELCO,2,2024-12-05 12:10:28.167108,29.62000084,23.49902344
TELCO,2,2024-12-05 12:11:09.221642,29.62000084,23.49902344
TELCO,2,2024-12-05 12:11:50.288372,29.70999908,24.86230469
TELCO,2,2024-12-05 12:12:31.344880,29.70999908,24.86230469
TELCO,2,2024-12-05 12:13:12.349530,29.70999908,24.86230469
TELCO,2,2024-12-05 12:13:53.400839,29.70999908,24.86230469
TELCO,2,2024-12-05 12:14:34.605837,29.70999908,24.86230469
TELCO,2,2024-12-05 12:15:15.485615,29.68000031,25.56347656
TELCO,2,2024-12-05 12:15:56.539062,29.69000053,25.64648438
TELCO,2,2024-12-05 12:16:37.760470,29.69000053,25.64648438
TELCO,2,2024-12-05 12:17:18.681680,29.69000053,25.82226563
TELCO,2,2024-12-05 12:17:59.694853,29.69000053,25.82226563
TELCO,2,2024-12-05 12:18:40.808002,29.69000053,25.82226563
TELCO,2,2024-12-05 12:19:21.971972,29.69000053,25.82226563
TELCO,2,2024-12-05 12:20:02.838872,29.69000053,25.82226563
TELCO,2,2024-12-05 12:20:43.884808,29.69000053,25.82226563
TELCO,2,2024-12-05 12:22:06.093342,29.69000053,25.82226563
TELCO,2,2024-12-05 12:22:46.980584,29.69000053,25.82226563
TELCO,2,2024-12-05 12:23:28.153403,29.69000053,25.82226563
TELCO,2,2024-12-05 12:24:09.065412,29.69000053,25.82226563
TELCO,2,2024-12-05 12:24:50.115607,29.69000053,25.82226563
TELCO,2,2024-12-05 12:25:31.234054,29.69000053,25.82226563
TELCO,2,2024-12-05 12:26:12.204946,29.69000053,25.82226563
TELCO,2,2024-12-05 12:26:53.246644,29.69000053,25.82226563
TELCO,2,2024-12-05 12:27:34.316669,29.69000053,25.82226563
TELCO,2,2024-12-05 12:28:15.513833,29.69000053,25.82226563
TELCO,2,2024-12-05 12:28:56.395207,29.69000053,25.82226563
TELCO,2,2024-12-05 12:29:37.617741,29.69000053,25.82226563
TELCO,2,2024-12-05 12:30:18.570062,29.69000053,25.82226563
TELCO,2,2024-12-05 12:30:59.557737,29.69000053,25.82226563
TELCO,2,2024-12-05 12:31:40.777069,29.69000053,25.82226563
TELCO,2,2024-12-05 12:32:21.715441,29.69000053,25.82226563
TELCO,2,2024-12-05 12:33:02.890004,29.69000053,25.82226563
TELCO,2,2024-12-05 12:33:43.774450,29.80999947,26.25
TELCO,2,2024-12-05 12:34:24.743008,29.80999947,26.25
TELCO,2,2024-12-05 12:35:05.880986,29.80999947,26.25
TELCO,2,2024-12-05 12:35:46.858015,29.80999947,26.25
TELCO,2,2024-12-05 12:36:27.888362,29.80999947,26.25
TELCO,2,2024-12-05 12:37:08.928973,29.80999947,26.25
TELCO,2,2024-12-05 12:37:50.143694,29.80999947,26.25
TELCO,2,2024-12-05 12:38:31.104882,29.79999924,26.2734375
TELCO,2,2024-12-05 12:39:12.162484,29.79999924,26.2734375
TELCO,2,2024-12-05 12:39:53.237946,29.79999924,26.2734375
TELCO,2,2024-12-05 12:40:34.198328,29.79999924,26.2734375
TELCO,2,2024-12-05 12:41:15.354426,29.79999924,26.2734375
TELCO,2,2024-12-05 12:41:56.328023,29.79999924,26.2734375
TELCO,2,2024-12-05 12:42:37.775392,29.79999924,26.2734375
TELCO,2,2024-12-05 12:43:18.848622,29.79999924,26.2734375
TELCO,2,2024-12-05 12:43:59.735276,29.79999924,26.2734375
TELCO,2,2024-12-05 12:44:40.522176,29.79999924,26.2734375
TELCO,2,2024-12-05 12:45:21.530050,29.79999924,26.2734375
TELCO,2,2024-12-05 12:46:02.689802,29.79999924,26.2734375
TELCO,2,2024-12-05 12:46:43.574322,29.79999924,26.2734375
TELCO,2,2024-12-05 12:47:24.635335,29.79999924,26.2734375
TELCO,2,2024-12-05 12:48:05.734477,29.79999924,26.2734375
TELCO,2,2024-12-05 12:48:46.736537,29.79999924,26.2734375
TELCO,2,2024-12-05 12:49:27.735738,29.79999924,26.2734375
TELCO,2,2024-12-05 12:50:08.859026,29.79999924,26.2734375
TELCO,2,2024-12-05 12:50:50.022897,29.79999924,26.2734375
TELCO,2,2024-12-05 12:51:31.074017,29.79999924,26.2734375
TELCO,2,2024-12-05 12:52:11.941522,29.79999924,26.2734375
TELCO,2,2024-12-05 12:52:53.109993,29.79999924,26.2734375
TELCO,2,2024-12-05 12:53:34.065583,29.79999924,26.2734375
TELCO,2,2024-12-05 12:54:15.231113,29.79999924,26.2734375
TELCO,2,2024-12-05 12:54:56.189945,29.79999924,26.2734375
TELCO,2,2024-12-05 12:55:37.357488,29.79999924,26.2734375
TELCO,2,2024-12-05 12:56:18.321619,29.79999924,26.2734375
